transaction_id,date_vente,categorie_produit_1,categorie_produit_2,produit,quantite_vendue,trans_amount_weight,region,pays,code_pays,devise
76045,2016-09-19,agriculture,forestry,"timber handler, log forwarder (machine)",2.0,14.0,Northern America,canada,CAN,EUR
75779,2016-09-20,agriculture,forestry,tree harvester head  (attachment),2.0,8.0,Northern America,united states,USA,EUR
75823,2016-09-20,agriculture,forestry,tree harvester head  (attachment),1.0,4.0,Northern America,united states,USA,EUR
75855,2016-09-20,agriculture,forestry,tree harvester head  (attachment),2.0,8.0,Northern America,united states,USA,EUR
75681,2016-09-22,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,18.0,Northern America,united states,USA,EUR
75682,2016-09-22,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,18.0,Northern America,united states,USA,EUR
75687,2016-09-22,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,16.0,224.0,Northern America,united states,USA,EUR
75705,2016-09-22,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
75723,2016-09-22,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
75724,2016-09-22,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,7.0,42.0,Northern America,united states,USA,EUR
75725,2016-09-22,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,18.0,Northern America,united states,USA,EUR
75726,2016-09-22,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
75727,2016-09-22,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,7.0,42.0,Northern America,united states,USA,EUR
75742,2016-09-22,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,60.0,Northern America,united states,USA,EUR
75743,2016-09-22,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,60.0,Northern America,united states,USA,EUR
76826,2016-09-23,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,50.0,Northern America,united states,USA,EUR
78305,2016-09-23,agriculture,forestry,tree harvester head  (attachment),4.0,56.0,Northern America,united states,USA,EUR
78554,2016-09-23,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",2.0,2.0,Northern America,united states,USA,EUR
78364,2016-09-26,agriculture,"wine, fruit, vegetable & cane equipment",sugarcane harvester (self propelled),1.0,5.0,Northern America,united states,USA,EUR
78366,2016-09-26,agriculture,"wine, fruit, vegetable & cane equipment",sugarcane harvester (self propelled),1.0,4.0,Northern America,united states,USA,EUR
75373,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
75374,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
75375,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
75384,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
75385,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
75415,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),2.0,6.0,Northern America,united states,USA,EUR
75416,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
75417,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
75418,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
75421,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
75422,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
75428,2016-09-27,agriculture,forestry,tree harvester head  (attachment),1.0,7.0,Northern America,canada,CAN,EUR
75461,2016-09-27,agriculture,forestry,tree harvester head  (attachment),11.0,77.0,Northern America,canada,CAN,EUR
75465,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
75470,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
75471,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
75499,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
75500,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
75504,2016-09-27,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
76446,2016-09-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,5.0,5.0,Northern America,united states,USA,EUR
75204,2016-09-28,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,112.0,Northern America,united states,USA,EUR
75206,2016-09-29,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",2.0,36.0,Northern America,united states,USA,EUR
83360,2016-09-29,agriculture,soil & crop treatment,sprayer (self propelled),2.0,20.0,Northern America,united states,USA,EUR
83371,2016-09-29,agriculture,soil & crop treatment,sprayer (self propelled),2.0,24.0,Northern America,united states,USA,EUR
74081,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
74082,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
74310,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,2.0,Northern America,united states,USA,EUR
74414,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,2.0,Northern America,united states,USA,EUR
74575,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,60.0,Northern America,united states,USA,EUR
74576,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,60.0,Northern America,united states,USA,EUR
74577,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,7.0,42.0,Northern America,united states,USA,EUR
74594,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,16.0,96.0,Northern America,united states,USA,EUR
74595,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,12.0,72.0,Northern America,united states,USA,EUR
74596,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,5.0,30.0,Northern America,united states,USA,EUR
74597,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,5.0,30.0,Northern America,united states,USA,EUR
74598,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,36.0,Northern America,united states,USA,EUR
74620,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,5.0,30.0,Northern America,united states,USA,EUR
74621,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
74639,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
75133,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,20.0,Northern America,united states,USA,EUR
77146,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,7.0,7.0,Northern America,united states,USA,EUR
77487,2016-09-30,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,8.0,Northern America,united states,USA,EUR
74855,2016-10-04,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
74925,2016-10-04,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
74971,2016-10-04,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
74976,2016-10-04,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
76333,2016-10-05,agriculture,forestry,tree harvester head  (attachment),1.0,11.0,Northern America,united states,USA,EUR
74561,2016-10-06,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,15.0,Northern America,united states,USA,EUR
74617,2016-10-06,agriculture,livestock,cattle feeder mixer (self propelled),4.0,12.0,Northern America,canada,CAN,EUR
74042,2016-10-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
74043,2016-10-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
74044,2016-10-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
74045,2016-10-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,18.0,Northern America,united states,USA,EUR
74046,2016-10-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
74056,2016-10-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,18.0,Northern America,united states,USA,EUR
74060,2016-10-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
74061,2016-10-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
74107,2016-10-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
74581,2016-10-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,60.0,Northern America,united states,USA,EUR
74611,2016-10-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,60.0,Northern America,united states,USA,EUR
75940,2016-10-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,96.0,Northern America,united states,USA,EUR
75943,2016-10-07,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,48.0,Northern America,united states,USA,EUR
74248,2016-10-10,agriculture,"cereals, cotton, & feed/forage harvesting",mower conditionner - grass harvesters (self propelled),1.0,2.0,Northern America,united states,USA,EUR
74294,2016-10-10,agriculture,"cereals, cotton, & feed/forage harvesting",mower conditionner - grass harvesters (self propelled),1.0,2.0,Northern America,united states,USA,EUR
76839,2016-10-10,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,50.0,Northern America,united states,USA,EUR
74040,2016-10-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
74041,2016-10-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
74054,2016-10-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
74055,2016-10-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
74057,2016-10-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
74058,2016-10-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
74059,2016-10-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,36.0,Northern America,united states,USA,EUR
74080,2016-10-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
74106,2016-10-11,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
74250,2016-10-11,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
74255,2016-10-11,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
74292,2016-10-11,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
74293,2016-10-11,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
77159,2016-10-12,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,8.0,Northern America,united states,USA,EUR
73565,2016-10-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,20.0,120.0,Northern America,united states,USA,EUR
73579,2016-10-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,20.0,120.0,Northern America,united states,USA,EUR
74028,2016-10-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,12.0,Northern America,united states,USA,EUR
74029,2016-10-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,8.0,Northern America,united states,USA,EUR
74030,2016-10-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,32.0,Northern America,united states,USA,EUR
74031,2016-10-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,8.0,Northern America,united states,USA,EUR
74065,2016-10-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,40.0,Northern America,united states,USA,EUR
74066,2016-10-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,8.0,Northern America,united states,USA,EUR
74067,2016-10-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,8.0,Northern America,united states,USA,EUR
74068,2016-10-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,8.0,Northern America,united states,USA,EUR
74076,2016-10-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,5.0,20.0,Northern America,united states,USA,EUR
74098,2016-10-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,16.0,Northern America,united states,USA,EUR
74099,2016-10-13,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,8.0,Northern America,united states,USA,EUR
78593,2016-10-14,agriculture,"wine, fruit, vegetable & cane equipment","non-straddle fruit harvester (self propelled) (olives, nuts,...)",2.0,24.0,Northern America,united states,USA,EUR
73744,2016-10-18,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
73745,2016-10-18,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
73746,2016-10-18,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
73747,2016-10-18,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
73794,2016-10-18,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
73797,2016-10-18,agriculture,forestry,tree harvester  (machine),1.0,1.0,Northern America,united states,USA,EUR
73798,2016-10-18,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
73802,2016-10-18,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
73812,2016-10-18,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
77301,2016-10-18,agriculture,livestock,cattle feeder mixer (self propelled),3.0,3.0,Northern America,canada,CAN,EUR
79268,2016-10-18,agriculture,livestock,cattle feeder mixer (self propelled),2.0,2.0,Northern America,canada,CAN,EUR
73671,2016-10-19,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
77147,2016-10-19,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,12.0,24.0,Northern America,united states,USA,EUR
69685,2016-10-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,72.0,Northern America,united states,USA,EUR
69711,2016-10-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,72.0,Northern America,united states,USA,EUR
73534,2016-10-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
73535,2016-10-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,9.0,45.0,Northern America,united states,USA,EUR
73563,2016-10-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,16.0,96.0,Northern America,united states,USA,EUR
73566,2016-10-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,11.0,66.0,Northern America,united states,USA,EUR
73569,2016-10-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
73578,2016-10-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,60.0,Northern America,united states,USA,EUR
73617,2016-10-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,15.0,90.0,Northern America,united states,USA,EUR
73619,2016-10-20,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,9.0,45.0,Northern America,united states,USA,EUR
78575,2016-10-20,agriculture,"wine, fruit, vegetable & cane equipment","vegetable harvester (self propelled)  (potato, sugar beet, …)",2.0,2.0,Northern America,united states,USA,EUR
73450,2016-10-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,16.0,Northern America,united states,USA,EUR
73451,2016-10-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,4.0,Northern America,united states,USA,EUR
73453,2016-10-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,48.0,Northern America,united states,USA,EUR
73454,2016-10-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,9.0,54.0,Northern America,united states,USA,EUR
73479,2016-10-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,18.0,108.0,Northern America,united states,USA,EUR
73486,2016-10-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,8.0,Northern America,united states,USA,EUR
73487,2016-10-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,32.0,Northern America,united states,USA,EUR
73497,2016-10-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
73507,2016-10-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,9.0,153.0,Northern America,united states,USA,EUR
73521,2016-10-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,3.0,18.0,Northern America,united states,USA,EUR
73527,2016-10-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,16.0,Northern America,united states,USA,EUR
73564,2016-10-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
73567,2016-10-21,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
74915,2016-10-21,agriculture,soil & crop treatment,sprayer (self propelled),8.0,112.0,Northern America,united states,USA,EUR
74947,2016-10-21,agriculture,soil & crop treatment,sprayer (self propelled),8.0,112.0,Northern America,united states,USA,EUR
77254,2016-10-21,agriculture,livestock,cattle feeder mixer (self propelled),1.0,1.0,Northern America,canada,CAN,EUR
73280,2016-10-25,agriculture,"wine, fruit, vegetable & cane equipment","straddle (over-the-row) fruit harvester (self propelled) (olives, cherries,etc )",2.0,8.0,Northern America,united states,USA,EUR
73283,2016-10-25,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
73284,2016-10-25,agriculture,soil & crop treatment,sprayer (self propelled),2.0,4.0,Northern America,united states,USA,EUR
73308,2016-10-25,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
73309,2016-10-25,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
73318,2016-10-25,agriculture,soil & crop treatment,sprayer (self propelled),1.0,13.0,Northern America,united states,USA,EUR
73321,2016-10-25,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
73322,2016-10-25,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
73324,2016-10-25,agriculture,soil & crop treatment,sprayer (self propelled),2.0,4.0,Northern America,united states,USA,EUR
73332,2016-10-25,agriculture,soil & crop treatment,sprayer (self propelled),1.0,13.0,Northern America,united states,USA,EUR
73353,2016-10-25,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
73354,2016-10-25,agriculture,soil & crop treatment,sprayer (self propelled),2.0,4.0,Northern America,united states,USA,EUR
69666,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,140.0,Northern America,united states,USA,EUR
69737,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,8.0,112.0,Northern America,united states,USA,EUR
69739,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,28.0,Northern America,united states,USA,EUR
69763,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,14.0,Northern America,united states,USA,EUR
69764,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,5.0,70.0,Northern America,united states,USA,EUR
73142,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,16.0,Northern America,united states,USA,EUR
73143,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,16.0,Northern America,united states,USA,EUR
73146,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,15.0,90.0,Northern America,united states,USA,EUR
73149,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
73150,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,12.0,72.0,Northern America,united states,USA,EUR
73156,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,16.0,Northern America,united states,USA,EUR
73163,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,8.0,Northern America,united states,USA,EUR
73169,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
73170,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,36.0,Northern America,united states,USA,EUR
73171,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
73172,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,6.0,Northern America,united states,USA,EUR
73173,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,10.0,60.0,Northern America,united states,USA,EUR
73183,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,4.0,24.0,Northern America,united states,USA,EUR
73184,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
73186,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,48.0,Northern America,united states,USA,EUR
73189,2016-10-27,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,24.0,Northern America,united states,USA,EUR
73818,2016-10-27,agriculture,forestry,tree harvester head  (attachment),2.0,14.0,Northern America,canada,CAN,EUR
73858,2016-10-27,agriculture,forestry,tree harvester head  (attachment),6.0,42.0,Northern America,canada,CAN,EUR
78706,2016-10-27,agriculture,"wine, fruit, vegetable & cane equipment","non-straddle fruit harvester (self propelled) (olives, nuts,...)",1.0,12.0,Northern America,united states,USA,EUR
83302,2016-10-27,agriculture,soil & crop treatment,sprayer (self propelled),2.0,20.0,Northern America,united states,USA,EUR
83309,2016-10-27,agriculture,soil & crop treatment,sprayer (self propelled),2.0,24.0,Northern America,united states,USA,EUR
73061,2016-10-28,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,1.0,5.0,Northern America,united states,USA,EUR
72858,2016-10-31,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
72859,2016-10-31,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
72860,2016-10-31,agriculture,soil & crop treatment,sprayer (self propelled),2.0,4.0,Northern America,united states,USA,EUR
72869,2016-10-31,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
72901,2016-10-31,agriculture,soil & crop treatment,sprayer (self propelled),1.0,2.0,Northern America,united states,USA,EUR
72906,2016-10-31,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
72907,2016-10-31,agriculture,soil & crop treatment,sprayer (self propelled),1.0,3.0,Northern America,united states,USA,EUR
72632,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,6.0,36.0,Northern America,united states,USA,EUR
72633,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
72634,2016-11-02,agriculture,"cereals, cotton, & feed/forage harvesting",combine harvester (cereals) & cotton picker,2.0,12.0,Northern America,united states,USA,EUR
